,State,County,Water
1371,MN,Pine County,1.0412082251617423
1372,MN,Pipestone County,1.5243838489774515
1373,MN,Polk County,1.0360919623199913
1374,MN,Pope County,1.0205846027171677
1375,MN,Ramsey County,1.0528429507503698
1376,MN,Red Lake County,1.9191176470588234
1377,MN,Redwood County,1.2395783421178725
1378,MN,Renville County,1.1926782273603083
1379,MN,Rice County,1.047395611166406
1380,MN,Rock County,1.7874015748031495
1381,MN,Roseau County,1.13271400132714
1382,MN,St. Louis County,1.001631419841002
1383,MN,Scott County,1.076254384627116
1384,MN,Sherburne County,1.052279381012129
1385,MN,Sibley County,1.0784436774395985
1386,MN,Stearns County,1.0207723146590224
1387,MN,Steele County,1.2707092582566324
1388,MN,Stevens County,1.078702974972454
1389,MN,Swift County,1.0899361453368108
1390,MN,Todd County,1.0281523605754344
1391,MN,Traverse County,1.0770475383311504
1392,MN,Wabasha County,1.036200405444541
1393,MN,Wadena County,1.125549278091651
1394,MN,Waseca County,1.0942329438371654
1395,MN,Washington County,1.0253742704897235
1396,MN,Watonwan County,1.1731301939058172
1397,MN,Wilkin County,1.8431703204047218
1398,MN,Winona County,1.0606391364986962
1399,MN,Wright County,1.018545306183005
1400,MN,Yellow Medicine County,1.1950458357714062
1401,MS,Adams County,1.0381650255705672
1402,MS,Alcorn County,1.4310344827586206
1403,MS,Amite County,1.4004805766920305
1404,MS,Attala County,1.369139904023625
1405,MS,Benton County,1.3291639236339696
1406,MS,Bolivar County,1.0330644094696468
1407,MS,Calhoun County,1.4191114836546521
1408,MS,Carroll County,1.1362026695723235
1409,MS,Chickasaw County,1.2886836027713626
1410,MS,Choctaw County,1.3741114852225964
1411,MS,Claiborne County,1.0676223965377334
1412,MS,Clarke County,1.338180588434224
1413,MS,Clay County,1.144029958231312
1414,MS,Coahoma County,1.0316185537673508
1415,MS,Copiah County,1.3103662321539415
1416,MS,Covington County,1.4686035613870665
1417,MS,DeSoto County,1.0460744563214155
1418,MS,Forrest County,1.192381685263563
1419,MS,Franklin County,1.2468526289804986
1420,MS,George County,1.1678697330871244
1421,MS,Greene County,1.1441337561256846
1422,MS,Grenada County,1.0353394352758243
1423,MS,Hancock County,1.0125310142602941
1424,MS,Harrison County,1.0024291596322252
1425,MS,Hinds County,1.1172607879924954
1426,MS,Holmes County,1.1118318049653322
1427,MS,Humphreys County,1.0728916101756687
1428,MS,Issaquena County,1.0340356012388958
1429,MS,Itawamba County,1.1155134573177776
1430,MS,Jackson County,1.0031089500453907
1431,MS,Jasper County,1.4488330341113107
1432,MS,Jefferson County,1.120033609410635
1433,MS,Jefferson Davis County,1.591016548463357
1434,MS,Jones County,1.169635284139101
1435,MS,Kemper County,1.5425935973955507
1436,MS,Lafayette County,1.0206138813877266
1437,MS,Lamar County,1.2314814814814814
1438,MS,Lauderdale County,1.079993600511959
1439,MS,Lawrence County,1.1638806948541462
1440,MS,Leake County,1.2877697841726619
1441,MS,Lee County,1.2367424242424243
1442,MS,Leflore County,1.0713266761768903
1443,MS,Lincoln County,1.3278688524590163
1444,MS,Lowndes County,1.0831462542612456
1445,MS,Madison County,1.03512592644631
1446,MS,Marion County,1.1381978993919293
1447,MS,Marshall County,1.2197802197802199
1448,MS,Monroe County,1.1249531425715356
1449,MS,Montgomery County,1.5241090146750524
1450,MS,Neshoba County,1.4033884630899556
1451,MS,Newton County,1.3640334910811795
1452,MS,Noxubee County,1.1717622810030917
1453,MS,Oktibbeha County,1.211595429538722
1454,MS,Panola County,1.0476462740613683
1455,MS,Pearl River County,1.1108278842956887
1456,MS,Perry County,1.2503755633450175
1457,MS,Pike County,1.3736920777279522
1458,MS,Pontotoc County,1.233590282644242
1459,MS,Prentiss County,1.2366863905325445
1460,MS,Quitman County,1.413393964448119
1461,MS,Rankin County,1.0315776177845144
1462,MS,Scott County,1.4631773969430293
1463,MS,Sharkey County,1.2272727272727273
1464,MS,Simpson County,1.4340277777777777
1465,MS,Smith County,1.499001996007984
1466,MS,Stone County,1.2783964365256124
1467,MS,Sunflower County,1.0983380863408398
1468,MS,Tallahatchie County,1.1262148176195885
1469,MS,Tate County,1.1386385692499654
1470,MS,Tippah County,1.3181673560292713
1471,MS,Tishomingo County,1.047134238310709
1472,MS,Tunica County,1.0369317132621783
1473,MS,Union County,1.4332755632582321
1474,MS,Walthall County,1.6770480704129993
1475,MS,Warren County,1.0322175327813397
1476,MS,Washington County,1.0266773376017073
1477,MS,Wayne County,1.2630886608787162
1478,MS,Webster County,1.3037667071688943
1479,MS,Wilkinson County,1.0938086303939962
1480,MS,Winston County,1.2591344908007256
1481,MS,Yalobusha County,1.0346320346320346
1482,MS,Yazoo County,1.076295109483482
1483,MO,Adair County,1.3214400514304083
1484,MO,Andrew County,1.211595429538722
1485,MO,Atchison County,1.2603488674824264
1486,MO,Audrain County,1.1789869339538215
1487,MO,Barry County,1.0728916101756687
1488,MO,Barton County,1.172384071711774
1489,MO,Bates County,1.0637308010961697
1490,MO,Benton County,1.0202073271768344
1491,MO,Bollinger County,1.232937339855579
1492,MO,Boone County,1.1540594669542443
1493,MO,Buchanan County,1.1310615989515072
1494,MO,Butler County,1.1878992859827133
1495,MO,Caldwell County,1.235626767200754
1496,MO,Callaway County,1.0725689404934688
1497,MO,Camden County,1.0186407187861164
1498,MO,Cape Girardeau County,1.1137656427758817
1499,MO,Carroll County,1.1287001287001286
1500,MO,Carter County,1.3756574004507889
1501,MO,Cass County,1.146864444118079
1502,MO,Cedar County,1.0397282587104206
1503,MO,Chariton County,1.0603099933659008
1504,MO,Christian County,1.462320850670365
1505,MO,Clark County,1.1229558588466741
1506,MO,Clay County,1.0831186102568364
1507,MO,Clinton County,1.1809954751131222
1508,MO,Cole County,1.1185395922238028
1509,MO,Cooper County,1.1846722068328717
1510,MO,Crawford County,1.4470272686633885
1511,MO,Dade County,1.0579945485124398
1512,MO,Dallas County,1.3246753246753247
1513,MO,Daviess County,1.146864444118079
1514,MO,DeKalb County,1.1830161054172768
1515,MO,Dent County,1.3642987249544627
1516,MO,Douglas County,1.508905852417303
1517,MO,Dunklin County,1.140607424071991
1518,MO,Franklin County,1.1110617503331852
1519,MO,Gasconade County,1.1257387149503333
1520,MO,Gentry County,1.7727975270479135
1521,MO,Greene County,1.2808199943836
1522,MO,Grundy County,1.2668089647812166
1523,MO,Harrison County,1.2040399918384004
1524,MO,Henry County,1.0274868750171793
1525,MO,Hickory County,1.071854566357692
1526,MO,Holt County,1.115473441108545
1527,MO,Howard County,1.1151941020619744
1528,MO,Howell County,1.4705882352941178
1529,MO,Iron County,1.3571428571428572
1530,MO,Jackson County,1.0783085356303836
1531,MO,Jasper County,1.2636435539151067
1532,MO,Jefferson County,1.1158480074142725
1533,MO,Johnson County,1.2037074760643716
1534,MO,Knox County,1.2617115938236063
1535,MO,Laclede County,1.2332089552238805
1536,MO,Lafayette County,1.0868960722975323
1537,MO,Lawrence County,1.3786444528587656
1538,MO,Lewis County,1.1480604086467279
1539,MO,Lincoln County,1.0670915800067091
1540,MO,Linn County,1.1467997651203758
1541,MO,Livingston County,1.1381597126277978
1542,MO,McDonald County,1.832639467110741
1543,MO,Macon County,1.0822165584148649
1544,MO,Madison County,1.2375296912114013
1545,MO,Maries County,1.2532928064842959
1546,MO,Marion County,1.1193317422434368
1547,MO,Mercer County,1.4395604395604396
1548,MO,Miller County,1.119090151244492
1549,MO,Mississippi County,1.055005500550055
1550,MO,Moniteau County,1.2063557573256294
1551,MO,Monroe County,1.0425350914504465
1552,MO,Montgomery County,1.1551831160769708
1553,MO,Morgan County,1.0575340889477016
1554,MO,New Madrid County,1.0439869798539632
1555,MO,Newton County,1.3544842254519673
1556,MO,Nodaway County,1.5230125523012552
1557,MO,Oregon County,1.363768643142961
1558,MO,Osage County,1.1273236567354215
1559,MO,Ozark County,1.0888020602077968
1560,MO,Pemiscot County,1.0456350111805777
1561,MO,Perry County,1.0925497454881998
1562,MO,Pettis County,1.1977848101265822
1563,MO,Phelps County,1.2821670428893905
1564,MO,Pike County,1.0654578778555999
1565,MO,Platte County,1.1314060446780552
1566,MO,Polk County,1.1267909217700012
1567,MO,Pulaski County,1.185908161368284
1568,MO,Putnam County,1.3034901365705616
1569,MO,Ralls County,1.0664319404769813
1570,MO,Randolph County,1.1634788294915808
1571,MO,Ray County,1.163132137030995
1572,MO,Reynolds County,1.144196106705119
1573,MO,Ripley County,1.3223726627981947
1574,MO,St. Charles County,1.0301359129674834
1575,MO,St. Clair County,1.0356112674050069
1576,MO,Ste. Genevieve County,1.1159823706796568
1577,MO,St. Francois County,1.2656042496679947
1578,MO,St. Louis County,1.0617017338187202
1579,MO,Saline County,1.080489375402447
1580,MO,Schuyler County,1.5387931034482758
1581,MO,Scotland County,1.2758620689655173
1582,MO,Scott County,1.1455815984859514
1583,MO,Shannon County,1.8481764206955047
1584,MO,Shelby County,1.4074979625101876
1585,MO,Stoddard County,1.1469723691945914
1586,MO,Stone County,1.0209463563813075
1587,MO,Sullivan County,1.221141088014153
1588,MO,Taney County,1.0495049504950495
1589,MO,Texas County,1.3380662609871534
1590,MO,Vernon County,1.0874814102003325
1591,MO,Warren County,1.0983380863408398
1592,MO,Washington County,1.2764722145424385
1593,MO,Wayne County,1.0629405840886204
1594,MO,Webster County,1.454338936846888
1595,MO,Worth County,1.828500414250207
1596,MO,Wright County,1.4230118443316413
1597,MO,St. Louis city,1.1953125
1598,MT,Beaverhead County,1.032001024032769
1599,MT,Big Horn County,1.0499550404635827
1600,MT,Blaine County,1.0817795224075892
1601,MT,Broadwater County,1.021381227282446
1602,MT,Carbon County,1.069487874365923
1603,MT,Carter County,1.1172470395122522
1604,MT,Cascade County,1.0700967334922193
1605,MT,Chouteau County,1.0397187909600032
1606,MT,Custer County,1.0921319329279529
1607,MT,Daniels County,1.7173601147776183
1608,MT,Dawson County,1.0812677773262902
1609,MT,Deer Lodge County,1.1751313485113835
1610,MT,Fallon County,1.3045066991473813
1611,MT,Fergus County,1.0855066267635742
1612,MT,Flathead County,1.0058907038802067
1613,MT,Gallatin County,1.033278977669806
1614,MT,Garfield County,1.0057624930850082
1615,MT,Glacier County,1.0238202996593697
1616,MT,Golden Valley County,1.497017892644135
1617,MT,Granite County,1.1511258878645911
1618,MT,Hill County,1.055352596036754
1619,MT,Jefferson County,1.2810567734682405
1620,MT,Judith Basin County,1.5561735261401557
1621,MT,Lake County,1.0060776972820538
1622,MT,Lewis and Clark County,1.024983760555639
1623,MT,Liberty County,1.0551298307514196
1624,MT,Lincoln County,1.0158245375278907
1625,MT,McCone County,1.024507401235173
1626,MT,Madison County,1.0610761619739815
1627,MT,Meagher County,1.2573340195573854
1628,MT,Mineral County,1.2074258452603195
1629,MT,Missoula County,1.0386204765766809
1630,MT,Musselshell County,1.2665955745134632
1631,MT,Park County,1.0874508089199826
1632,MT,Petroleum County,1.050273993263285
1633,MT,Phillips County,1.0137663303093294
1634,MT,Pondera County,1.0556142594961349
1635,MT,Powder River County,1.6230529595015577
1636,MT,Powell County,1.137684152554041
1637,MT,Prairie County,1.1464772227918558
1638,MT,Ravalli County,1.0965064659332175
1639,MT,Richland County,1.0496376451901122
1640,MT,Roosevelt County,1.0640902390565916
1641,MT,Rosebud County,1.0567601316835056
1642,MT,Sanders County,1.0327987142903998
1643,MT,Sheridan County,1.0333466720021343
1644,MT,Silver Bow County,1.6297229219143576
1645,MT,Stillwater County,1.0974089226573154
1646,MT,Sweet Grass County,1.1280245807194982
1647,MT,Teton County,1.0468801275139468
1648,MT,Toole County,1.032133676092545
1649,MT,Treasure County,1.131199160325374
1650,MT,Valley County,1.007315074906367
1651,MT,Wheatland County,1.1660026560424968
1652,MT,Wibaux County,1.5959475566150179
1653,MT,Yellowstone County,1.0610053684724257
1654,NE,Adams County,1.5107252298263534
1655,NE,Antelope County,1.4212299915754
1656,NE,Arthur County,1.2530364372469636
1657,NE,Banner County,1.8673026886383348
1658,NE,Blaine County,1.2152389151958674
1659,NE,Boone County,1.6009615384615383
1660,NE,Box Butte County,1.2821670428893905
1661,NE,Boyd County,1.178858880343409
1662,NE,Brown County,1.2088118605136773
1663,NE,Buffalo County,1.1204383957605684
1664,NE,Burt County,1.1543924656476765
1665,NE,Butler County,1.1446968600781362
1666,NE,Cass County,1.105898549189876
1667,NE,Cedar County,1.1530221882172915
1668,NE,Chase County,1.2450980392156863
1669,NE,Cherry County,1.0200360649168503
1670,NE,Cheyenne County,1.8984725965858043
1671,NE,Clay County,1.444642063139173
1672,NE,Colfax County,1.1704158145875938
1673,NE,Cuming County,1.1986491855383392
1674,NE,Custer County,1.7352941176470589
1675,NE,Dakota County,1.2400384061449832
1676,NE,Dawes County,1.1784758165268605
1677,NE,Dawson County,1.136593361562628
1678,NE,Deuel County,1.537345513164965
1679,NE,Dixon County,1.1303950971443473
1680,NE,Dodge County,1.0654450261780104
1681,NE,Douglas County,1.0842886041807147
1682,NE,Dundy County,1.4595588235294117
1683,NE,Fillmore County,1.4642525533890436
1684,NE,Franklin County,1.8417508417508417
1685,NE,Frontier County,1.1541307028360048
1686,NE,Furnas County,1.3980891719745223
1687,NE,Gage County,1.1052853232259423
1688,NE,Garden County,1.0362410756351248
1689,NE,Garfield County,1.3856536829926727
1690,NE,Gosper County,1.1795977011494252
1691,NE,Grant County,1.125
1692,NE,Greeley County,1.5420054200542006
1693,NE,Hall County,1.1453488372093024
1694,NE,Hamilton County,1.2608242044861764
1695,NE,Harlan County,1.0463070155128502
1696,NE,Hayes County,1.819672131147541
1697,NE,Hitchcock County,1.104887770086008
1698,NE,Holt County,1.1640150893882237
1699,NE,Hooker County,1.7457121551081283
1700,NE,Howard County,1.1378359751895244
1701,NE,Jefferson County,1.1538935056940598
1702,NE,Johnson County,1.5945303210463733
1703,NE,Kearney County,1.904159132007233
1704,NE,Keith County,1.020351676978183
1705,NE,Keya Paha County,1.5414185165132648
1706,NE,Kimball County,1.6414368184733803
1707,NE,Knox County,1.0308918476414075
1708,NE,Lancaster County,1.1016983626563612
1709,NE,Lincoln County,1.0829600132736021
1710,NE,Logan County,1.68259385665529
1711,NE,Loup County,1.2625360987135732
1712,NE,McPherson County,1.4914004914004915
1713,NE,Madison County,1.2696871628910464
1714,NE,Merrick County,1.0838433805651044
1715,NE,Morrill County,1.1423892923252172
1716,NE,Nance County,1.1316309069369488
1717,NE,Nemaha County,1.3097893432465924
1718,NE,Nuckolls County,1.6009615384615383
1719,NE,Otoe County,1.227894257064722
1720,NE,Pawnee County,1.34794711203897
1721,NE,Perkins County,1.4768717215069147
1722,NE,Phelps County,1.611246943765281
1723,NE,Pierce County,1.4266211604095562
1724,NE,Platte County,1.0865950813993766
1725,NE,Polk County,1.3033980582524272
1726,NE,Red Willow County,1.4948045522018802
1727,NE,Richardson County,1.2678810608090008
1728,NE,Rock County,1.2272210861167916
1729,NE,Saline County,1.3038590094196292
1730,NE,Sarpy County,1.1052299273913502
1731,NE,Saunders County,1.0944643869261288
1732,NE,Scotts Bluff County,1.1436575204711967
1733,NE,Seward County,1.1831837332844843
1734,NE,Sheridan County,1.0334057123768163
1735,NE,Sherman County,1.1467136150234742
1736,NE,Sioux County,1.5803830528148577
1737,NE,Stanton County,1.2466699555994079
1738,NE,Thayer County,1.4612546125461254
1739,NE,Thomas County,1.5608524957936063
1740,NE,Thurston County,1.2862049227246708
1741,NE,Valley County,1.2932551319648093
1742,NE,Washington County,1.2359046945034207
1743,NE,Wayne County,1.704225352112676
1744,NE,Webster County,1.8849557522123894
1745,NE,Wheeler County,1.7097232079488998
1746,NE,York County,1.231535077564251
1747,NV,Churchill County,1.0105716067785142
1748,NV,Clark County,1.0058734391335502
1749,NV,Douglas County,1.0345757554802573
1750,NV,Elko County,1.029322933466264
1751,NV,Esmeralda County,1.1225039813793949
1752,NV,Eureka County,1.1894298162530783
1753,NV,Humboldt County,1.0553556601162468
1754,NV,Lander County,1.0329120589784098
1755,NV,Lincoln County,1.2089864158829675
1756,NV,Lyon County,1.0416441094407196
1757,NV,Mineral County,1.0163575097327182
1758,NV,Nye County,1.056551490131765
1759,NV,Pershing County,1.031384364309701
1760,NV,Storey County,1.580720092915215
1761,NV,Washoe County,1.004152375574066
1762,NV,White Pine County,1.0452243125904486
1763,NV,Carson City,1.0736268590781917
1764,NH,Belknap County,1.0144065232737383
1765,NH,Carroll County,1.0160028164957033
1766,NH,Cheshire County,1.043018153660845
1767,NH,Coos County,1.0272190315468575
1768,NH,Grafton County,1.0237422540896033
1769,NH,Hillsborough County,1.0585651537335286
1770,NH,Merrimack County,1.0430681769240708
1771,NH,Rockingham County,1.0098887515451174
1772,NH,Strafford County,1.0620193500372117
1773,NH,Sullivan County,1.064
1774,NJ,Atlantic County,1.0085294393599509
1775,NJ,Bergen County,1.0681431005110733
1776,NJ,Burlington County,1.0449115242971347
1777,NJ,Camden County,1.1413827230312457
1778,NJ,Cape May County,1.0027087204546317
1779,NJ,Cumberland County,1.00511967234097
1780,NJ,Essex County,1.2339728591483388
1781,NJ,Gloucester County,1.0632551078499588
1782,NJ,Hudson County,1.0583294447036864
1783,NJ,Hunterdon County,1.0943930526713235
1784,NJ,Mercer County,1.1817190623296383
1785,NJ,Middlesex County,1.0682221312593805
1786,NJ,Monmouth County,1.0050483633206115
1787,NJ,Morris County,1.045452479432753
1788,NJ,Ocean County,1.0034842112965099
1789,NJ,Passaic County,1.0747104968248038
1790,NJ,Salem County,1.0239744911414255
1791,NJ,Somerset County,1.2444390124663895
1792,NJ,Sussex County,1.05651952749675
1793,NJ,Union County,1.269034167339252
1794,NJ,Warren County,1.1405283867341203
1795,NM,Bernalillo County,1.1358511071865236
1796,NM,Catron County,1.1542971763616725
1797,NM,Chaves County,1.0921998893601328
1798,NM,Cibola County,1.3079765937788728
1799,NM,Colfax County,1.089653935807782
1800,NM,Curry County,1.2405580947798893
1801,NM,De Baca County,1.0816060062020565
1802,NM,Doña Ana County,1.1279099513942186
1803,NM,Eddy County,1.0438731189400254
1804,NM,Grant County,1.1443418013856812
1805,NM,Guadalupe County,1.4725897920604916
1806,NM,Harding County,1.6901311249137336
1807,NM,Hidalgo County,1.098697196999605
1808,NM,Lea County,1.234192037470726
1809,NM,Lincoln County,1.8237232289950578
1810,NM,Los Alamos County,1.918273645546373
1811,NM,Luna County,1.856898029134533
1812,NM,McKinley County,1.1553760099440646
1813,NM,Mora County,1.2982403817476886
1814,NM,Otero County,1.0654921736852445
1815,NM,Quay County,1.1214919207872676
1816,NM,Rio Arriba County,1.0275337977367218
1817,NM,Roosevelt County,1.121654501216545
1818,NM,Sandoval County,1.158856235107228
1819,NM,San Juan County,1.0380720322850834
1820,NM,San Miguel County,1.0479892504079087
1821,NM,Santa Fe County,1.415282392026578
1822,NM,Sierra County,1.017180949762903
1823,NM,Socorro County,1.3279763857002296
1824,NM,Taos County,1.4336513443191674
1825,NM,Torrance County,1.5296610169491527
1826,NM,Union County,1.1230163611760364
1827,NM,Valencia County,1.3226847370119392
1828,NY,Albany County,1.0870549316618787
1829,NY,Allegany County,1.1645007402533312
1830,NY,Bronx County,1.061267001592942
1831,NY,Broome County,1.093248787765759
1832,NY,Cattaraugus County,1.0660807506773278
1833,NY,Cayuga County,1.0057773746454137
1834,NY,Chautauqua County,1.002267799961901
1835,NY,Chemung County,1.2259376412110257
1836,NY,Chenango County,1.1654807214959457
1837,NY,Clinton County,1.0123800680903745
1838,NY,Columbia County,1.0687852524418764
1839,NY,Cortland County,1.2669514148424987
1840,NY,Delaware County,1.038480778850964
1841,NY,Dutchess County,1.0325595024908019
1842,NY,Erie County,1.0054008220051092
1843,NY,Essex County,1.0081201127071644
1844,NY,Franklin County,1.014445230907016
1845,NY,Fulton County,1.026028110359188
1846,NY,Genesee County,1.2965599051008303
1847,NY,Greene County,1.0841184387617766
1848,NY,Hamilton County,1.0109376879915124
1849,NY,Herkimer County,1.021054847878724
1850,NY,Jefferson County,1.0016958925482482
1851,NY,Kings County,1.0357015351660122
1852,NY,Lewis County,1.0613685179502914
1853,NY,Livingston County,1.1052964093924398
1854,NY,Madison County,1.1344628210299852
1855,NY,Monroe County,1.0014074714212928
1856,NY,Montgomery County,1.122234445666789
1857,NY,Nassau County,1.0058941759647293
1858,NY,New York County,1.0831600831600832
1859,NY,Niagara County,1.001617293394812
1860,NY,Oneida County,1.0215959399632868
1861,NY,Onondaga County,1.035450935904708
1862,NY,Ontario County,1.0513769009453349
1863,NY,Orange County,1.0366367466568969
1864,NY,Orleans County,1.0023410596104008
1865,NY,Oswego County,1.002766871691859
1866,NY,Otsego County,1.0665291730423792
1867,NY,Putnam County,1.059035362181947
1868,NY,Queens County,1.0142322417203933
1869,NY,Rensselaer County,1.0716281068691353
1870,NY,Richmond County,1.022167050895549
1871,NY,Rockland County,1.0373078644978362
1872,NY,St. Lawrence County,1.0069904161394727
1873,NY,Saratoga County,1.0287257267608871
1874,NY,Schenectady County,1.1705029838022165
1875,NY,Schoharie County,1.1815541031227306
1876,NY,Schuyler County,1.0666888962987662
1877,NY,Seneca County,1.01476450612727
1878,NY,Steuben County,1.0689132382330646
1879,NY,Suffolk County,1.0006838163242
1880,NY,Sullivan County,1.0338009126246408
1881,NY,Tioga County,1.189753320683112
1882,NY,Tompkins County,1.0558378468926237
1883,NY,Ulster County,1.0266496109156806
1884,NY,Warren County,1.0153005798919779
1885,NY,Washington County,1.063609185166338
1886,NY,Wayne County,1.001281674995418
1887,NY,Westchester County,1.0141886235616282
1888,NY,Wyoming County,1.220458553791887
1889,NY,Yates County,1.025875229642663
1890,NC,Alamance County,1.0845952119110058
1891,NC,Alexander County,1.2151925973746502
1892,NC,Alleghany County,1.4108463434675431
1893,NC,Anson County,1.1505117399157134
1894,NC,Ashe County,1.2424242424242424
1895,NC,Avery County,1.8532423208191127
1896,NC,Beaufort County,1.0075855268148373
1897,NC,Bertie County,1.0231916324590087
1898,NC,Bladen County,1.0726902667732792
1899,NC,Brunswick County,1.0049653912231744
1900,NC,Buncombe County,1.2244668911335579
1901,NC,Burke County,1.1112099644128113
1902,NC,Cabarrus County,1.2699055330634277
1903,NC,Caldwell County,1.268961807423346
1904,NC,Camden County,1.014098804421385
1905,NC,Carteret County,1.0012139104425433
1906,NC,Caswell County,1.2305741295826609
1907,NC,Catawba County,1.0638936809149575
1908,NC,Chatham County,1.0350692617920392
1909,NC,Cherokee County,1.081327260897853
1910,NC,Chowan County,1.0161313739091158
1911,NC,Clay County,1.1471020888496617
1912,NC,Cleveland County,1.202470135654991
1913,NC,Columbus County,1.0560098577349613
1914,NC,Craven County,1.0147959636611132
1915,NC,Cumberland County,1.1439470274938823
1916,NC,Currituck County,1.0037666343991654
1917,NC,Dare County,1.0008624265751576
1918,NC,Davidson County,1.0646579593948016
1919,NC,Davie County,1.2592688618096965
1920,NC,Duplin County,1.154320987654321
1921,NC,Durham County,1.0801538954793204
1922,NC,Edgecombe County,1.410677618069815
1923,NC,Forsyth County,1.179726815240834
1924,NC,Franklin County,1.2617801047120418
1925,NC,Gaston County,1.109541023113156
1926,NC,Gates County,1.163078930202218
1927,NC,Graham County,1.0937207122774133
1928,NC,Granville County,1.1515151515151516
1929,NC,Greene County,1.6802721088435373
1930,NC,Guilford County,1.0777181938291753
1931,NC,Halifax County,1.1326611833377553
1932,NC,Harnett County,1.1363884342607746
1933,NC,Haywood County,1.5175983436853002
1934,NC,Henderson County,1.3179650238473768
1935,NC,Hertford County,1.121418164157358
1936,NC,Hoke County,1.3941663381947182
1937,NC,Hyde County,1.001179652875345
1938,NC,Iredell County,1.04019131063864
1939,NC,Jackson County,1.2093802345058626
1940,NC,Johnston County,1.1834189288334556
1941,NC,Jones County,1.300661455201443
1942,NC,Lee County,1.1941370607649
1943,NC,Lenoir County,1.3050640634533253
1944,NC,Lincoln County,1.099740674246958
1945,NC,McDowell County,1.1563232765358762
1946,NC,Macon County,1.1968503937007875
1947,NC,Madison County,1.3485535029627047
1948,NC,Martin County,1.7763975155279503
1949,NC,Mecklenburg County,1.043965706748736
1950,NC,Mitchell County,1.6138735420503376
1951,NC,Montgomery County,1.0908760450745183
1952,NC,Moore County,1.1110370863868533
1953,NC,Nash County,1.2954209748892171
1954,NC,New Hanover County,1.007263060799082
1955,NC,Northampton County,1.0670510929328147
1956,NC,Onslow County,1.0069379401255767
1957,NC,Orange County,1.2259887005649717
1958,NC,Pamlico County,1.0044224892422948
1959,NC,Pasquotank County,1.0157604412923562
1960,NC,Pender County,1.0156499420952143
1961,NC,Perquimans County,1.0120790452722617
1962,NC,Person County,1.0766048720698635
1963,NC,Pitt County,1.2389486260454001
1964,NC,Polk County,1.5688282138794083
1965,NC,Randolph County,1.1155535012710884
1966,NC,Richmond County,1.1426126640045635
1967,NC,Robeson County,1.3365870077415012
1968,NC,Rockingham County,1.1229861025704095
1969,NC,Rowan County,1.0743715603153354
1970,NC,Rutherford County,1.3561253561253561
1971,NC,Sampson County,1.3447087211306445
1972,NC,Scotland County,1.4038772213247173
1973,NC,Stanly County,1.0930578820026056
1974,NC,Stokes County,1.1283038234539389
1975,NC,Surry County,1.2012477359629705
1976,NC,Swain County,1.073986386504883
1977,NC,Transylvania County,1.3352329869259134
1978,NC,Tyrrell County,1.0048216472675724
1979,NC,Union County,1.1129815840018078
1980,NC,Vance County,1.0578402452426399
1981,NC,Wake County,1.0426748602398328
1982,NC,Warren County,1.0616712920135676
1983,NC,Washington County,1.0130891765599026
1984,NC,Watauga County,1.5260389268805892
1985,NC,Wayne County,1.2077706212341575
1986,NC,Wilkes County,1.273972602739726
1987,NC,Wilson County,1.1530221882172915
1988,NC,Yadkin County,1.2634351949420441
1989,NC,Yancey County,1.6285355122564424
1990,ND,Adams County,1.4775549188156638
1991,ND,Barnes County,1.0437617609732617
1992,ND,Benson County,1.019309119697233
1993,ND,Billings County,1.177619893428064
1994,ND,Bottineau County,1.0334313987697246
1995,ND,Bowman County,1.16010246557797
1996,ND,Burke County,1.037926195623317
1997,ND,Burleigh County,1.0272851296043657
1998,ND,Cass County,1.2508780732563973
1999,ND,Cavalier County,1.0450267909406097
2000,ND,Dickey County,1.085763293310463
2001,ND,Divide County,1.0290292614955876
2002,ND,Dunn County,1.0134080609262288
2003,ND,Eddy County,1.066916488222698
2004,ND,Emmons County,1.0219360782679272
2005,ND,Foster County,1.0808342090372647
2006,ND,Golden Valley County,1.3844675124951942
2007,ND,Grand Forks County,1.242306760358614
2008,ND,Grant County,1.1285181853232231
2009,ND,Griggs County,1.1158882836945185
2010,ND,Hettinger County,1.3907776475185618
2011,ND,Kidder County,1.012084884226809
2012,ND,LaMoure County,1.1681520094165125
2013,ND,Logan County,1.0514853524172374
2014,ND,McHenry County,1.0259094206653538
2015,ND,McIntosh County,1.0476031798924168
2016,ND,McKenzie County,1.009855809506914
2017,ND,McLean County,1.0045783562785289
2018,ND,Mercer County,1.0141769567744587
2019,ND,Morton County,1.0495417389150359
2020,ND,Mountrail County,1.008528202766549
2021,ND,Nelson County,1.035662066260119
2022,ND,Oliver County,1.103327133705311
2023,ND,Pembina County,1.2696871628910464
2024,ND,Pierce County,1.0154478326690766
2025,ND,Ramsey County,1.0086977698917998
2026,ND,Ransom County,1.419639110365086
2027,ND,Renville County,1.0599017611117767
2028,ND,Richland County,1.0937558597412338
2029,ND,Rolette County,1.0268312315535284
2030,ND,Sargent County,1.1065076152944935
2031,ND,Sheridan County,1.0291885580852307
2032,ND,Sioux County,1.0284486927825667
2033,ND,Slope County,1.1908761213972132
2034,ND,Stark County,1.1550868486352357
2035,ND,Steele County,1.2351281448389373
2036,ND,Stutsman County,1.0129562209294793
2037,ND,Towner County,1.0558316118586344
2038,ND,Traill County,1.6389776357827475
2039,ND,Walsh County,1.0744768004766516
2040,ND,Ward County,1.0228466986520448
2041,ND,Wells County,1.0483582378258136
